Set ID,Standard ID,Standard Description,Content Kind,Content Title,Content URL
CCSS.Math,5.MD.C.5.b,Apply the formulas <i>V</i> = <i>l</i> &times; <i>w</i> &times; <i>h</i> and <i>V</i> = <i>b</i> &times; <i>h</i> for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,Exercise,Volume of rectangular prisms,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/imp-finding-volume/e/volume_1
CCSS.Math,5.MD.C.5.b,Apply the formulas <i>V</i> = <i>l</i> &times; <i>w</i> &times; <i>h</i> and <i>V</i> = <i>b</i> &times; <i>h</i> for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,Exercise,Volume word problems,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/volume-word-problems/e/volume_2
CCSS.Math,5.MD.C.5.b,Apply the formulas <i>V</i> = <i>l</i> &times; <i>w</i> &times; <i>h</i> and <i>V</i> = <i>b</i> &times; <i>h</i> for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,Article,Volume formula intuition,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/volume-with-unit-cubes/a/volume-formula-intuition
CCSS.Math,5.MD.C.5.b,Apply the formulas <i>V</i> = <i>l</i> &times; <i>w</i> &times; <i>h</i> and <i>V</i> = <i>b</i> &times; <i>h</i> for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,Video,Volume of a rectangular prism ,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/imp-finding-volume/v/volume-of-a-rectangular-prism-or-box-examples
CCSS.Math,5.MD.C.5.b,Apply the formulas <i>V</i> = <i>l</i> &times; <i>w</i> &times; <i>h</i> and <i>V</i> = <i>b</i> &times; <i>h</i> for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,Video,Measuring volume as area times length,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/imp-finding-volume/v/measuring-volume-as-area-times-length
CCSS.Math,5.MD.C.5.b,Apply the formulas <i>V</i> = <i>l</i> &times; <i>w</i> &times; <i>h</i> and <i>V</i> = <i>b</i> &times; <i>h</i> for rectangular prisms to find volumes of right rectangular prisms with whole-number edge lengths in the context of solving real world and mathematical problems.,Exercise,Create volume expressions,https://www.khanacademy.org/math/5th-grade-math-eureka-squared-aligned/xaf06646de8e27a4f:addition-and-multiplication-with-area-and-volume/xaf06646de8e27a4f:compose-and-decompose-right-rectangular-prisms-to-find-their-volume-by-using-layers/e/volume-expressions
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Video,Volume in unit cubes by decomposing shape,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/decompose-figures-to-find-volume/v/volume-in-unit-cubes-by-decomposing-shape
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Exercise,Decompose figures to find volume (unit cubes),https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/decompose-figures-to-find-volume/e/decompose-figures-to-find-volume--unit-cubes-
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Exercise,Understanding decomposing figures to find volume,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/decompose-figures-to-find-volume/e/understanding-decomposing-figures-to-find-volume
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Exercise,Volume word problems,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/volume-word-problems/e/volume_2
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Article,Decompose figures to find volume practice,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/decompose-figures-to-find-volume/a/decompose-figures-to-find-volume-practice
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Video,Volume word problem: water tank,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/volume-word-problems/v/volume-word-problem-example
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Video,Volume through decomposition,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/decompose-figures-to-find-volume/v/volume-through-decomposition
CCSS.Math,5.MD.C.5.c,"Recognize volume as additive. Find volumes of solid figures composed of two non-overlapping right rectangular prisms by adding the volumes of the non-overlapping parts, applying this technique to solve real world problems.",Exercise,Decompose figures to find volume,https://www.khanacademy.org/math/cc-fifth-grade-math/5th-volume/decompose-figures-to-find-volume/e/decompose-figures-to-find-volume
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Find base and height on a triangle,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area-triangle/e/find-base-and-height-on-a-triangle
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Area of triangles,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area-triangle/e/area_of_triangles_1
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Video,Area of quadrilateral with 2 parallel sides,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area/v/area-of-quadrilateral-with-2-parallel-sides
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Video,Finding area by rearranging parts,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area/v/area-comparisons
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Find missing length when given area of a triangle,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area-triangle/e/find-length-when-given-area-of-a-triangle
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Video,Area of a triangle,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area-triangle/v/intuition-for-area-of-a-triangle
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Area challenge,https://www.khanacademy.org/math/geometry-home/geometry-area-perimeter/geometry-area-trap-composite/e/composing-and-decomposing-shapes
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Video,Area of composite shapes,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area/v/area-breaking-up-shape
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Area of composite shapes,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area/e/area-of-quadrilaterals-and-polygons
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Area of trapezoids,https://www.khanacademy.org/math/geometry-home/geometry-area-perimeter/geometry-area-trap-composite/e/areas_of_trapezoids_rhombi_and_kites
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Decompose area with triangles,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-area/e/decompose-area-with-triangles
CCSS.Math,6.G.A.1,"Find the area of right triangles, other triangles, special quadrilaterals, and polygons by composing into rectangles or decomposing into triangles and other shapes; apply these techniques in the context of solving real-world and mathematical problems.",Exercise,Area of parallelograms,https://www.khanacademy.org/math/cc-sixth-grade-math/x0267d782:cc-6th-plane-figures/cc-6th-parallelogram-area/e/area_of_parallelograms
